Title,Entry_ID
An Approach for Improving Automatic Mouth Emotion Recognition,http://arxiv.org/abs/2212.06009v1
Benchmarking Graph Neural Networks for FMRI analysis,http://arxiv.org/abs/2211.08927v1
Data-Driven Network Neuroscience: On Data Collection and Benchmark,http://arxiv.org/abs/2211.12421v6
A Context-Aware Computational Approach for Measuring Vocal Entrainment in Dyadic Conversations,http://arxiv.org/abs/2211.03279v1
A device-interaction model for users with special needs,http://arxiv.org/abs/2211.00445v1
Social Assistive Robotics for Autistic Children,http://arxiv.org/abs/2209.12289v1
Multivariate Wasserstein Functional Connectivity for Autism Screening,http://arxiv.org/abs/2209.11703v1
Common human diseases prediction using machine learning based on survey data,http://arxiv.org/abs/2209.10750v1
Bayesian Image-on-Scalar Regression with a Spatial Global-Local Spike-and-Slab Prior,http://arxiv.org/abs/2209.08234v2
Personalized Emotion Detection using IoT and Machine Learning,http://arxiv.org/abs/2209.06464v1
Meta-RegGNN: Predicting Verbal and Full-Scale Intelligence Scores using Graph Neural Networks and Meta-Learning,http://arxiv.org/abs/2209.13530v1
Investigating the Predictive Reproducibility of Federated Graph Neural Networks using Medical Datasets,http://arxiv.org/abs/2209.06032v1
Share with Me: A Study on a Social Robot Collecting Mental Health Data,http://arxiv.org/abs/2208.04389v1
Multimodal Brain Disease Classification with Functional Interaction Learning from Single fMRI Volume,http://arxiv.org/abs/2208.03028v3
Pose Uncertainty Aware Movement Synchrony Estimation via Spatial-Temporal Graph Transformer,http://arxiv.org/abs/2208.01161v1
Dyadic Movement Synchrony Estimation Under Privacy-preserving Conditions,http://arxiv.org/abs/2208.01100v1
Learning Human Body Motions from Skeleton-Based Observations for Robot-Assisted Therapy,http://arxiv.org/abs/2207.12224v1
Personalised Robot Behaviour Modelling for Robot-Assisted Therapy in the Context of Autism Spectrum Disorder,http://arxiv.org/abs/2207.12144v1
A methodology to characterize bias and harmful stereotypes in natural language processing in Latin America,http://arxiv.org/abs/2207.06591v3
Bias in Machine Learning Models Can Be Significantly Mitigated by Careful Training: Evidence from Neuroimaging Studies,http://arxiv.org/abs/2205.13421v2
Symbiotic Child Emotional Support with Social Robots and Temporal Knowledge Graphs,http://arxiv.org/abs/2205.13229v1
Personalized Behaviour Models: A Survey Focusing on Autism Therapy Applications,http://arxiv.org/abs/2205.08975v1
Using consumer feedback from location-based services in PoI recommender systems for people with autism,http://arxiv.org/abs/2204.09969v1
Practical Digital Disguises: Leveraging Face Swaps to Protect Patient Privacy,http://arxiv.org/abs/2204.03559v2
An Exploration of Active Learning for Affective Digital Phenotyping,http://arxiv.org/abs/2204.01915v2
Attention-Based Applications in Extended Reality to Support Autistic Users: A Systematic Review,http://arxiv.org/abs/2204.00719v1
GATE: Graph CCA for Temporal SElf-supervised Learning for Label-efficient fMRI Analysis,http://arxiv.org/abs/2203.09034v3
"Sugar, Salt & Pepper -- Humanoid robotics for autism",http://arxiv.org/abs/2203.07543v1
Autistic Children's Mental Model of an Humanoid Robot,http://arxiv.org/abs/2203.07538v1
UX Personas for defining robot's character and personality,http://arxiv.org/abs/2203.04431v1
Improving the Level of Autism Discrimination through GraphRNN Link Prediction,http://arxiv.org/abs/2202.09538v1
GRAPHSHAP: Explaining Identity-Aware Graph Classifiers Through the Language of Motifs,http://arxiv.org/abs/2202.08815v2
Subtyping brain diseases from imaging data,http://arxiv.org/abs/2202.10945v1
Uncertainty in fMRI Functional Networks of Autism Brain Imaging Data,http://arxiv.org/abs/2202.02228v1
"Evaluation of data imputation strategies in complex, deeply-phenotyped data sets: the case of the EU-AIMS Longitudinal European Autism Project",http://arxiv.org/abs/2201.09753v1
Differentially Private Generative Adversarial Networks with Model Inversion,http://arxiv.org/abs/2201.03139v2
Can viewer proximity be a behavioural marker for Autism Spectrum Disorder?,http://arxiv.org/abs/2111.04064v3
Statistical quantification of confounding bias in predictive modelling,http://arxiv.org/abs/2111.00814v1
Clinical Evidence Engine: Proof-of-Concept For A Clinical-Domain-Agnostic Decision Support Infrastructure,http://arxiv.org/abs/2111.00621v1
Evaluation of augmentation methods in classifying autism spectrum disorders from fMRI data with 3D convolutional neural networks,http://arxiv.org/abs/2110.10489v1
Training and Profiling a Pediatric Emotion Recognition Classifier on Mobile Devices,http://arxiv.org/abs/2108.11754v1
Classification of Abnormal Hand Movement for Aiding in Autism Detection: Machine Learning Study,http://arxiv.org/abs/2108.07917v6
Learning Oculomotor Behaviors from Scanpath,http://arxiv.org/abs/2108.05025v1
Designing Mobile EEG Neurofeedback Games for Children with Autism: Implications from Industry Practice,http://arxiv.org/abs/2107.10910v1
eXtended Reality for Autism Interventions: The importance of Mediation and Sensory-Based Approaches,http://arxiv.org/abs/2106.15983v1
Predicting cognitive scores with graph neural networks through sample selection learning,http://arxiv.org/abs/2106.09408v3
AMA-GCN: Adaptive Multi-layer Aggregation Graph Convolutional Network for Disease Prediction,http://arxiv.org/abs/2106.08732v1
Fisher-Pitman permutation tests based on nonparametric Poisson mixtures with application to single cell genomics,http://arxiv.org/abs/2106.03022v1
A Matrix Autoencoder Framework to Align the Functional and Structural Connectivity Manifolds as Guided by Behavioral Phenotypes,http://arxiv.org/abs/2105.14409v2
An algorithm-based multiple detection influence measure for high dimensional regression using expectile,http://arxiv.org/abs/2105.12286v1
Emotion Recognition of the Singing Voice: Toward a Real-Time Analysis Tool for Singers,http://arxiv.org/abs/2105.00173v2
GKD: Semi-supervised Graph Knowledge Distillation for Graph-Independent Inference,http://arxiv.org/abs/2104.03597v1
Temporal patterns of synchrony in a pyramidal-interneuron gamma (PING) network,http://arxiv.org/abs/2104.02163v1
MGN-Net: a multi-view graph normalizer for integrating heterogeneous biological network populations,http://arxiv.org/abs/2104.03895v1
Autism Spectrum Disorder Screening Using Discriminative Brain Sub-Networks: An Entropic Approach,http://arxiv.org/abs/2103.13850v1
Learning with partially separable data,http://arxiv.org/abs/2103.06869v1
Optogenetically Induced Spatiotemporal Gamma Oscillations in Visual Cortex,http://arxiv.org/abs/2103.05635v1
AI-Augmented Behavior Analysis for Children with Developmental Disabilities: Building Towards Precision Treatment,http://arxiv.org/abs/2102.10635v2
Teaching Turn-Taking Skills to Children with Autism using a Parrot-Like Robot,http://arxiv.org/abs/2101.12273v1
Developing emotion recognition for video conference software to support people with autism,http://arxiv.org/abs/2101.10785v1
From Genotype to Phenotype: polygenic prediction of complex human traits,http://arxiv.org/abs/2101.05870v1
Group Linear non-Gaussian Component Analysis with Applications to Neuroimaging,http://arxiv.org/abs/2101.04809v1
Activity Recognition with Moving Cameras and Few Training Examples: Applications for Detection of Autism-Related Headbanging,http://arxiv.org/abs/2101.03478v1
Modeling the subjective perspective of consciousness and its role in the control of behaviours,http://arxiv.org/abs/2012.12963v3
Improved Digital Therapy for Developmental Pediatrics Using Domain-Specific Artificial Intelligence: Machine Learning Study,http://arxiv.org/abs/2012.08678v2
Recent Advances in Computer Audition for Diagnosing COVID-19: An Overview,http://arxiv.org/abs/2012.04650v1
Discovery of Multi-Level Network Differences Across Populations of Heterogeneous Connectomes,http://arxiv.org/abs/2011.14990v5
Classifying Eye-Tracking Data Using Saliency Maps,http://arxiv.org/abs/2010.12913v1
Fader Networks for domain adaptation on fMRI: ABIDE-II study,http://arxiv.org/abs/2010.07233v1
"Characterizing Datasets for Social Visual Question Answering, and the New TinySocial Dataset",http://arxiv.org/abs/2010.11997v1
Edge-variational Graph Convolutional Networks for Uncertainty-aware Disease Prediction,http://arxiv.org/abs/2009.02759v1
Diagnosis of Autism in Children using Facial Analysis and Deep Learning,http://arxiv.org/abs/2008.02890v1
"Revisiting non-linear functional brain co-activations: directed, dynamic and delayed",http://arxiv.org/abs/2007.15728v1
"Whole MILC: generalizing learned dynamics across tasks, datasets, and populations",http://arxiv.org/abs/2007.16041v2
Meta-learning with Latent Space Clustering in Generative Adversarial Network for Speaker Diarization,http://arxiv.org/abs/2007.09635v1
Transfer Learning without Knowing: Reprogramming Black-box Machine Learning Models with Scarce Data and Limited Resources,http://arxiv.org/abs/2007.08714v2
Localized Motion Artifact Reduction on Brain MRI Using Deep Learning with Effective Data Augmentation Techniques,http://arxiv.org/abs/2007.05149v2
A Coupled Manifold Optimization Framework to Jointly Model the Functional Connectomics and Behavioral Data Spaces,http://arxiv.org/abs/2007.01929v1
Functional MRI applications for psychiatric disease subtyping: a review,http://arxiv.org/abs/2007.00126v1
Human Emotion Detection from Audio and Video Signals,http://arxiv.org/abs/2006.11871v1
Explainable Classification of Brain Networks via Contrast Subgraphs,http://arxiv.org/abs/2006.05176v1
Gaze-based Autism Detection for Adolescents and Young Adults using Prosaic Videos,http://arxiv.org/abs/2005.12951v1
Single-participant structural connectivity matrices lead to greater accuracy in classification of participants than function in autism in MRI,http://arxiv.org/abs/2005.08035v2
A Survey on Deep Learning for Neuroimaging-based Brain Disorder Analysis,http://arxiv.org/abs/2005.04573v1
AR-Therapist: Design and Simulation of an AR-Game Environment as a CBT for Patients with ADHD,http://arxiv.org/abs/2005.02189v1
To Tweet or Not to Tweet: Covertly Manipulating a Twitter Debate on Vaccines Using Malware-Induced Misperceptions,http://arxiv.org/abs/2003.12093v1
Social Engagement of Children with Autism during Interaction with a Robot,http://arxiv.org/abs/2002.12360v1
Designing a Holistic At-Home Learning Aid for Autism,http://arxiv.org/abs/2002.04263v1
p75NTR as a Molecular Memory Switch,http://arxiv.org/abs/1912.11449v1
Online information of vaccines: information quality is an ethical responsibility of search engines,http://arxiv.org/abs/1912.00898v1
Conditional Hierarchical Bayesian Tucker Decomposition for Genetic Data Analysis,http://arxiv.org/abs/1911.12426v6
Effects of spatial smoothing on group-level differences in functional brain networks,http://arxiv.org/abs/1911.12124v2
Designing Accessible Visual Programming Tools for Children with Autism Spectrum Condition,http://arxiv.org/abs/1911.07624v1
Guided Weak Supervision for Action Recognition with Scarce Data to Assess Skills of Children with Autism,http://arxiv.org/abs/1911.04140v3
Prediction of gaze direction using Convolutional Neural Networks for Autism diagnosis,http://arxiv.org/abs/1911.05629v1
Meta-learning for robust child-adult classification from speech,http://arxiv.org/abs/1910.11400v2
Speaker diarization using latent space clustering in generative adversarial network,http://arxiv.org/abs/1910.11398v1
Linear Mixed Models for Comparing Dynamic Treatment Regimens on a Longitudinal Outcome in Sequentially Randomized Trials,http://arxiv.org/abs/1910.10078v1
Jointly Discriminative and Generative Recurrent Neural Networks for Learning from fMRI,http://arxiv.org/abs/1910.06950v1
Automatic Posture and Movement Tracking of Infants with Wearable Movement Sensors,http://arxiv.org/abs/1909.09823v2
Analyzing Brain Circuits in Population Neuroscience: A Case to Be a Bayesian,http://arxiv.org/abs/1909.02527v1
Heat kernels with functional connectomes reveal atypical energy transport in peripheral subnetworks in autism,http://arxiv.org/abs/1908.09117v2
Detecting abnormalities in resting-state dynamics: An unsupervised learning approach,http://arxiv.org/abs/1908.06168v1
Simple 1-D Convolutional Networks for Resting-State fMRI Based Classification in Autism,http://arxiv.org/abs/1907.01288v1
A quick how-to user-guide to debunking pseudoscientific claims,http://arxiv.org/abs/1906.06165v1
Multi-modal Active Learning From Human Data: A Deep Reinforcement Learning Approach,http://arxiv.org/abs/1906.03098v1
Defending Against Neural Fake News,http://arxiv.org/abs/1905.12616v3
"""Tom"" pet robot applied to urban autism",http://arxiv.org/abs/1905.05652v1
Safety experiments for small robots investigating the potential of soft materials in mitigating the harm to the head due to impacts,http://arxiv.org/abs/1904.09621v1
Detecting Gaze Towards Eyes in Natural Social Interactions and its Use in Child Assessment,http://arxiv.org/abs/1902.00607v1
Covariance-based sample selection for heterogeneous data: Applications to gene expression and autism risk gene detection,http://arxiv.org/abs/1812.08147v2
Humanoid Robot-Application and Influence,http://arxiv.org/abs/1812.06090v1
Fast Mitochondria Detection for Connectomics,http://arxiv.org/abs/1812.06024v2
PANDA: AdaPtive Noisy Data Augmentation for Regularization of Undirected Graphical Models,http://arxiv.org/abs/1810.04851v2
Convex Formulation for Regularized Estimation of Structural Equation Models,http://arxiv.org/abs/1809.06156v2
Ensemble learning with 3D convolutional neural networks for connectome-based prediction,http://arxiv.org/abs/1809.06219v2
Logistic Regression Augmented Community Detection for Network Data with Application in Identifying Autism-Related Gene Pathways,http://arxiv.org/abs/1809.02262v1
Using Applied Behavior Analysis in Software to help Tutor Individuals with Autism Spectrum Disorder,http://arxiv.org/abs/1808.02778v1
A Generative-Discriminative Basis Learning Framework to Predict Clinical Severity from Resting State Functional MRI Data,http://arxiv.org/abs/1807.09319v1
3D Convolutional Neural Networks for Classification of Functional Connectomes,http://arxiv.org/abs/1806.04209v2
Structural neuroimaging as clinical predictor: a review of machine learning applications,http://arxiv.org/abs/1806.03512v1
Growth strategy determines network performance,http://arxiv.org/abs/1806.01878v2
Disease Prediction using Graph Convolutional Networks: Application to Autism Spectrum Disorder and Alzheimer's Disease,http://arxiv.org/abs/1806.01738v1
Applications for mobile devices focused on support for autism spectrum disorder population and / or people in their immediate environment in their daily lives: a systematic and practical review from a Spanish - speaking perspective,http://arxiv.org/abs/1806.01041v1
"Detect, Quantify, and Incorporate Dataset Bias: A Neuroimaging Analysis on 12,207 Individuals",http://arxiv.org/abs/1804.10764v1
Gaussian Process Uncertainty in Age Estimation as a Measure of Brain Abnormality,http://arxiv.org/abs/1804.01296v1
Personalized Machine Learning for Robot Perception of Affect and Engagement in Autism Therapy,http://arxiv.org/abs/1802.01186v2
Incorporating Prior Information with Fused Sparse Group Lasso: Application to Prediction of Clinical Measures from Neuroimages,http://arxiv.org/abs/1801.06594v3
Auditory Brainstem Response in Infants and Children with Autism: A Meta-Analysis,http://arxiv.org/abs/1710.03613v1
Deep Learning for Automatic Stereotypical Motor Movement Detection using Wearable Sensors in Autism Spectrum Disorders,http://arxiv.org/abs/1709.05956v1
"A Constrained, Weighted-L1 Minimization Approach for Joint Discovery of Heterogeneous Neural Connectivity Graphs",http://arxiv.org/abs/1709.04090v2
A computational hierarchy in human cortex,http://arxiv.org/abs/1709.02323v1
Dynamic Tensor Clustering,http://arxiv.org/abs/1708.07259v2
Usability Evaluation of a Mobile Application in Extraordinary Environment for Extraordinary People,http://arxiv.org/abs/1708.04653v1
Bridging the Gap between Probabilistic and Deterministic Models: A Simulation Study on a Variational Bayes Predictive Coding Recurrent Neural Network Model,http://arxiv.org/abs/1706.10240v2
Machine learning approach for early detection of autism by combining questionnaire and home video screening,http://arxiv.org/abs/1703.06076v1
How Predictable are Symptoms in Psychopathological Networks? A Reanalysis of 18 Published Datasets,http://arxiv.org/abs/1612.06357v2
Kernel classification of connectomes based on earth mover's distance between graph spectra,http://arxiv.org/abs/1611.08812v1
Deriving reproducible biomarkers from multi-site resting-state data: An Autism-based example,http://arxiv.org/abs/1611.06066v1
STORE: Sparse Tensor Response Regression and Neuroimaging Analysis,http://arxiv.org/abs/1609.04523v3
Tensor Graphical Model: Non-convex Optimization and Statistical Inference,http://arxiv.org/abs/1609.04522v2
A multilayer reactive system for robots interacting with children with autism,http://arxiv.org/abs/1606.03875v1
Ultrahigh Dimensional Feature Selection via Kernel Canonical Correlation Analysis,http://arxiv.org/abs/1604.07354v2
High Dimensional Tests for Functional Networks of Brain Anatomic Regions,http://arxiv.org/abs/1603.06138v1
Socially Impaired Robots: Human Social Disorders and Robots' Socio-Emotional Intelligence,http://arxiv.org/abs/1602.04529v1
Effects of Gene-Environment and Gene-Gene Interactions in Case-Control Studies: A Novel Bayesian Semiparametric Approach,http://arxiv.org/abs/1601.03519v3
Testing for Differences in Gaussian Graphical Models: Applications to Brain Connectivity,http://arxiv.org/abs/1512.08643v2
PCA leverage: outlier detection for high-dimensional functional magnetic resonance imaging data,http://arxiv.org/abs/1509.00882v2
A New Local Score Based Method Applied to Behavior-divergent Quail Lines Sequenced in Pools Precisely Detects Selection Signatures on Genes Related to Autism,http://arxiv.org/abs/1507.06433v1
Overcoming data scarcity of Twitter: using tweets as bootstrap with application to autism-related topic content analysis,http://arxiv.org/abs/1507.02973v1
Network assisted analysis to reveal the genetic basis of autism,http://arxiv.org/abs/1506.00728v3
Thresholded Multiscale Gaussian Processes with Application to Bayesian Feature Selection for Massive Neuroimaging Data,http://arxiv.org/abs/1504.06074v2
Trend of Narratives in the Age of Misinformation,http://arxiv.org/abs/1504.05163v1
Controlling false discoveries in high-dimensional situations: Boosting with stability selection,http://arxiv.org/abs/1411.1285v1
Computer-mediated communication in adults with high-functioning Autism Spectrum Conditions,http://arxiv.org/abs/1410.1087v1
Social determinants of content selection in the age of (mis)information,http://arxiv.org/abs/1409.2651v1
Cell-type-specific neuroanatomy of brain-wide expression of autism-related genes,http://arxiv.org/abs/1408.2463v1
The state of play of ASC-Inclusion: An Integrated Internet-Based Environment for Social Inclusion of Children with Autism Spectrum Conditions,http://arxiv.org/abs/1403.5912v1
Why robots? A survey on the roles and benefits of social robots in the therapy of children with autism,http://arxiv.org/abs/1311.0352v1
Reduced interhemispheric functional connectivity of children with autism: evidence from functional near infrared spectroscopy studies,http://arxiv.org/abs/1309.5840v1
Video Human Segmentation using Fuzzy Object Models and its Application to Body Pose Estimation of Toddlers for Behavior Studies,http://arxiv.org/abs/1305.6918v1
"Detecting the structure of haplotypes, local ancestry and excessive local European ancestry in Mexicans",http://arxiv.org/abs/1304.1834v1
Preventing common hereditary disorders through time-separated twinning,http://arxiv.org/abs/1301.4299v1
Improving basic and translational science by accounting for litter-to-litter variation in animal models,http://arxiv.org/abs/1211.7320v2
Visualization in Connectomics,http://arxiv.org/abs/1206.1428v2
Anxiety as a Factor in the Development of Autistic Spectrum Symptoms: an Experimental Study,http://arxiv.org/abs/1005.0228v1
"Cognitive styles sex the brain, compete neurally, and quantify deficits in autism",http://arxiv.org/abs/q-bio/0412002v1
